idx,name,y_true,y_predict
822,hunspell-shs,应用,应用
823,hunspell-si,应用,应用
824,hunspell-sk,应用,应用
825,hunspell-sl,应用,应用
826,hunspell-smj,应用,应用
827,hunspell-so,应用,应用
828,hunspell-sq,应用,应用
829,hunspell-sr,应用,应用
830,hunspell-ss,应用,应用
831,hunspell-st,应用,应用
832,hunspell-sv,应用,应用
833,hunspell-sw,应用,应用
834,hunspell-ta,应用,应用
835,hunspell-te,应用,应用
836,hunspell-tet,应用,应用
837,hunspell-th,应用,应用
838,hunspell-ti,应用,应用
839,hunspell-tk,应用,应用
840,hunspell-tl,应用,应用
841,hunspell-tn,应用,应用
842,hunspell-tpi,应用,应用
843,hunspell-ts,应用,应用
844,hunspell-uk,应用,应用
845,hunspell-ur,应用,应用
846,hunspell-uz,应用,应用
847,hunspell-ve,应用,应用
848,hunspell-vi,应用,应用
849,hunspell-wa,应用,应用
850,hunspell-xh,应用,应用
851,hunspell-yi,应用,应用
852,hunspell-zu,应用,应用
853,hwdata,核心,核心
854,hwinfo,系统,核心
855,hwloc,应用,应用
856,hyperv-daemons,系统,系统
857,hyphen,应用,应用
858,hyphen-as,应用,应用
859,hyphen-bg,应用,应用
860,hyphen-bn,应用,应用
861,hyphen-ca,应用,应用
862,hyphen-cy,应用,应用
863,hyphen-da,应用,应用
864,hyphen-de,应用,应用
865,hyphen-el,应用,应用
866,hyphen-es,应用,应用
867,hyphen-eu,应用,应用
868,hyphen-fa,应用,应用
869,hyphen-fo,应用,应用
870,hyphen-fr,应用,应用
871,hyphen-ga,应用,应用
872,hyphen-gl,应用,应用
873,hyphen-grc,应用,应用
874,hyphen-gu,应用,应用
875,hyphen-hi,应用,应用
876,hyphen-hsb,应用,应用
877,hyphen-hu,应用,应用
878,hyphen-ia,应用,应用
879,hyphen-id,应用,应用
880,hyphen-is,应用,应用
881,hyphen-it,应用,应用
882,hyphen-kn,应用,应用
883,hyphen-ku,应用,应用
884,hyphen-lt,应用,应用
885,hyphen-mi,应用,应用
886,hyphen-ml,应用,应用
887,hyphen-mn,应用,应用
888,hyphen-mr,应用,应用
889,hyphen-nl,应用,应用
890,hyphen-or,应用,应用
891,hyphen-pa,应用,应用
892,hyphen-pl,应用,应用
893,hyphen-pt,应用,应用
894,hyphen-ro,应用,应用
895,hyphen-ru,应用,应用
896,hyphen-sa,应用,应用
897,hyphen-sk,应用,应用
898,hyphen-sl,应用,应用
899,hyphen-sv,应用,应用
900,hyphen-ta,应用,应用
901,hyphen-te,应用,应用
902,hyphen-tk,应用,应用
903,hyphen-uk,应用,应用
904,i2c-tools,应用,系统
905,ibus,应用,应用
906,ibus-hangul,应用,系统
907,ibus-kkc,应用,应用
908,ibus-libpinyin,应用,应用
909,ibus-libzhuyin,应用,应用
910,ibus-m17n,应用,应用
911,ibus-sayura,应用,应用
912,ibus-table,应用,系统
913,ibus-table-chinese,应用,系统
914,ibus-typing-booster,应用,系统
915,icedtea-web,应用,应用
916,icoutils,应用,核心
917,icu4j,系统,应用
918,icu,系统,系统
919,iio-sensor-proxy,应用,应用
920,ilmbase,应用,应用
921,ima-evm-utils,系统,核心
922,imake,应用,核心
923,imlib2,应用,应用
924,imsettings,应用,应用
925,iniparser,应用,核心
926,initial-setup,应用,应用
927,initscripts,系统,核心
928,inkscape,应用,应用
929,intel-cmt-cat,应用,核心
930,intltool,系统,系统
931,iotop,系统,系统
932,ipa,系统,系统
933,ipa-healthcheck,系统,系统
934,ipcalc,应用,系统
935,iperf3,系统,系统
936,ipmitool,系统,系统
937,iproute,系统,核心
938,iprutils,系统,核心
939,ipset,系统,系统
940,iptables,系统,系统
941,iptraf-ng,系统,核心
942,iptstate,系统,应用
943,iputils,系统,系统
944,ipvsadm,系统,系统
945,ipxe,系统,其它
946,irqbalance,系统,应用
947,irssi,应用,应用
948,iscsi-initiator-utils,系统,系统
949,isl,应用,应用
950,isns-utils,系统,系统
951,iso-codes,应用,核心
952,isomd5sum,应用,核心
953,isorelax,应用,应用
954,istack-commons,应用,应用
955,itstool,应用,应用
956,iw,应用,核心
957,jabberpy,应用,系统
958,jack-audio-connection-kit,应用,应用
959,jackson-annotations,应用,应用
960,jackson-core,应用,应用
961,jackson-databind,应用,应用
962,jackson-jaxrs-providers,应用,应用
963,jackson-module-jaxb-annotations,应用,应用
964,jaf,应用,应用
965,jakarta-commons-httpclient,应用,应用
